name,cntry,dweight,pspwght,pweight,anweight,trstprl,trstlgl
ESS11e03,PT,1.8366241,2.9025352,0.6639734,1.9272062,0,4
ESS11e03,PT,1.3774681,1.1262295,0.6639734,0.74778646,7,8
ESS11e03,PT,0.94748235,0.6226225,0.6639734,0.4134048,7,7
ESS11e03,PT,0.45915604,0.44384652,0.6639734,0.2947023,6,7
ESS11e03,PT,0.45915604,0.45047557,0.6639734,0.2991038,5,5
ESS11e03,PT,0.47374117,0.31131124,0.6639734,0.2067024,4,3
ESS11e03,PT,0.45915604,0.43980807,0.6639734,0.29202086,1,5
ESS11e03,PT,0.9183121,1.0237738,0.6639734,0.6797586,5,5
ESS11e03,PT,0.9183121,1.1314085,0.6639734,0.7512251,4,5
ESS11e03,PT,1.8366241,2.5712912,0.6639734,1.707269,10,10
ESS11e03,PT,0.47374117,0.6679152,0.6639734,0.44347796,6,4
ESS11e03,PT,1.4212235,1.3738347,0.6639734,0.9121897,3,6
ESS11e03,PT,1.8366241,1.1495258,0.6639734,0.7632545,6,7
ESS11e03,PT,1.8366241,1.2414361,0.6639734,0.82428056,5,5
ESS11e03,PT,1.8949647,2.9947329,0.6639734,1.988423,7,6
ESS11e03,PT,0.47374117,0.5659835,0.6639734,0.375798,4,4
ESS11e03,PT,0.9183121,1.2469153,0.6639734,0.82791865,4,4
ESS11e03,PT,0.45915604,0.38134816,0.6639734,0.25320503,4,4
ESS11e03,PT,0.45915604,0.43980807,0.6639734,0.29202086,88,9
ESS11e03,PT,0.47374117,0.9904239,0.6639734,0.6576151,7,7
ESS11e03,PT,1.3774681,1.3194236,0.6639734,0.87606215,1,2
ESS11e03,PT,1.4212235,1.4036679,0.6639734,0.9319982,0,0
ESS11e03,PT,1.8949647,1.8591409,0.6639734,1.2344201,6,0
ESS11e03,PT,0.94748235,0.5349513,0.6639734,0.35519347,2,3
ESS11e03,PT,1.8366241,1.7592323,0.6639734,1.1680834,2,4
ESS11e03,PT,0.9183121,0.81977415,0.6639734,0.54430825,5,5
ESS11e03,PT,3.316188,2.9603503,0.6639734,1.9655939,2,3
ESS11e03,PT,0.47374117,0.35618123,0.6639734,0.23649487,5,4
ESS11e03,PT,0.9183121,0.7864127,0.6639734,0.52215713,2,1
ESS11e03,PT,1.8949647,1.8591409,0.6639734,1.2344201,5,5
ESS11e03,PT,0.45915604,0.61920553,0.6639734,0.411136,5,5
ESS11e03,PT,0.47374117,0.4056968,0.6639734,0.2693719,9,9
ESS11e03,PT,0.94748235,1.1144857,0.6639734,0.7399889,4,3
ESS11e03,PT,0.9183121,0.77408856,0.6639734,0.51397425,2,2
ESS11e03,PT,0.45915604,0.43980807,0.6639734,0.29202086,1,5
ESS11e03,PT,1.8949647,1.974662,0.6639734,1.311123,0,0
ESS11e03,PT,1.4212235,1.2352701,0.6639734,0.82018656,3,4
ESS11e03,PT,0.45915604,0.43980807,0.6639734,0.29202086,7,8
ESS11e03,PT,1.3774681,0.77772254,0.6639734,0.5163871,2,6
ESS11e03,PT,0.9183121,1.0640299,0.6639734,0.7064876,6,5
ESS11e03,PT,0.47374117,0.46478522,0.6639734,0.30860502,5,3
ESS11e03,PT,0.9183121,1.1314085,0.6639734,0.7512251,0,3
ESS11e03,PT,0.94748235,0.68628454,0.6639734,0.45567468,7,6
ESS11e03,PT,1.3774681,1.3514282,0.6639734,0.89731234,8,9
ESS11e03,PT,0.45915604,0.55619806,0.6639734,0.36930072,4,3
ESS11e03,PT,0.9183121,0.6651558,0.6639734,0.4416458,88,88
ESS11e03,PT,0.94748235,1.5541863,0.6639734,1.0319384,5,5
ESS11e03,PT,0.45915604,0.35594988,0.6639734,0.23634125,0,5
ESS11e03,PT,1.8949647,1.658218,0.6639734,1.1010127,4,5
ESS11e03,PT,0.9183121,1.4609095,0.6639734,0.97000504,88,88
ESS11e03,PT,0.9183121,0.77408856,0.6639734,0.51397425,5,4
ESS11e03,PT,0.9183121,1.2856874,0.6639734,0.8536623,2,1
ESS11e03,PT,1.4212235,1.2687225,0.6639734,0.84239805,10,10
ESS11e03,PT,0.47374117,0.4117568,0.6639734,0.27339557,5,3
ESS11e03,PT,1.4212235,0.827379,0.6639734,0.54935765,0,3
ESS11e03,PT,0.45915604,0.39907995,0.6639734,0.26497847,88,88
ESS11e03,PT,0.9183121,0.92807424,0.6639734,0.6162166,2,5
ESS11e03,PT,0.94748235,0.7869237,0.6639734,0.5224964,8,0
ESS11e03,PT,0.94748235,0.92957044,0.6639734,0.61721003,5,5
ESS11e03,PT,0.47374117,0.638875,0.6639734,0.42419603,3,4
ESS11e03,PT,0.9183121,0.53460395,0.6639734,0.35496283,0,0
ESS11e03,PT,0.9183121,0.7950512,0.6639734,0.5278929,7,7
ESS11e03,PT,1.4212235,1.2352701,0.6639734,0.82018656,5,2
ESS11e03,PT,0.45915604,0.38704428,0.6639734,0.25698712,1,88
ESS11e03,PT,0.94748235,0.91589,0.6639734,0.6081266,9,6
ESS11e03,PT,0.9183121,0.8948381,0.6639734,0.5941487,5,5
ESS11e03,PT,0.47374117,0.94736207,0.6639734,0.62902325,7,5
ESS11e03,PT,0.9183121,0.77408856,0.6639734,0.51397425,4,4
ESS11e03,PT,1.4212235,1.1980166,0.6639734,0.7954512,5,3
ESS11e03,PT,0.9183121,1.2856456,0.6639734,0.8536345,1,2
ESS11e03,PT,1.3774681,1.6991026,0.6639734,1.1281589,3,4
ESS11e03,PT,0.94748235,0.9575544,0.6639734,0.63579065,5,5
ESS11e03,PT,1.3774681,1.1972393,0.6639734,0.79493505,6,5
ESS11e03,PT,0.94748235,0.7869237,0.6639734,0.5224964,6,9
ESS11e03,PT,0.94748235,0.95474344,0.6639734,0.63392425,0,0
ESS11e03,PT,0.94748235,0.68628454,0.6639734,0.45567468,2,2
ESS11e03,PT,0.47374117,0.39933905,0.6639734,0.26515052,3,2
ESS11e03,PT,0.9183121,0.64509577,0.6639734,0.42832643,5,6
ESS11e03,PT,0.47374117,0.38751277,0.6639734,0.25729817,5,3
ESS11e03,PT,0.9183121,1.0640299,0.6639734,0.7064876,4,4
ESS11e03,PT,0.9183121,1.3564723,0.6639734,0.9006615,6,6
ESS11e03,PT,1.4212235,1.7751325,0.6639734,1.1786408,5,5
ESS11e03,PT,0.47374117,0.46478522,0.6639734,0.30860502,6,7
ESS11e03,PT,1.4212235,0.827379,0.6639734,0.54935765,0,5
ESS11e03,PT,1.3774681,1.3604512,0.6639734,0.90330344,6,6
ESS11e03,PT,0.9183121,0.87961614,0.6639734,0.5840417,5,4
ESS11e03,PT,1.4212235,1.4036679,0.6639734,0.9319982,4,2
ESS11e03,PT,0.45915604,0.38704428,0.6639734,0.25698712,88,88
ESS11e03,PT,0.94748235,0.92957044,0.6639734,0.61721003,6,5
ESS11e03,PT,1.8949647,1.871557,0.6639734,1.2426641,5,7
ESS11e03,PT,0.94748235,0.6226225,0.6639734,0.4134048,5,5
ESS11e03,PT,0.94748235,0.91589,0.6639734,0.6081266,6,5
ESS11e03,PT,1.4212235,1.1395048,0.6639734,0.7566009,7,7
ESS11e03,PT,0.45915604,0.43980807,0.6639734,0.29202086,5,6
ESS11e03,PT,0.94748235,1.1477323,0.6639734,0.7620637,6,6
ESS11e03,PT,0.94748235,0.57513714,0.6639734,0.38187578,0,3
ESS11e03,PT,1.3774681,1.4353999,0.6639734,0.95306736,3,2
ESS11e03,PT,1.4212235,1.029427,0.6639734,0.6835122,4,7
ESS11e03,PT,0.94748235,1.2865223,0.6639734,0.8542166,5,2
ESS11e03,PT,0.94748235,0.8235136,0.6639734,0.54679114,8,6
ESS11e03,PT,0.45915604,0.38704428,0.6639734,0.25698712,1,1
ESS11e03,PT,0.45915604,0.3452152,0.6639734,0.22921371,3,4
ESS11e03,PT,1.4212235,2.3312795,0.6639734,1.5479076,6,7
ESS11e03,PT,0.94748235,0.6226225,0.6639734,0.4134048,5,9
ESS11e03,PT,0.9183121,0.5184818,0.6639734,0.34425813,5,5
ESS11e03,PT,0.94748235,0.6693931,0.6639734,0.44445923,1,1
ESS11e03,PT,0.47374117,0.41015333,0.6639734,0.2723309,6,8
ESS11e03,PT,0.94748235,1.1687161,0.6639734,0.7759964,5,5
ESS11e03,PT,0.45915604,0.47846678,0.6639734,0.3176892,4,2
ESS11e03,PT,0.47374117,0.33469656,0.6639734,0.22222961,4,2
ESS11e03,PT,0.94748235,0.751652,0.6639734,0.49907696,4,4
ESS11e03,PT,1.4212235,0.88953155,0.6639734,0.5906253,7,5
ESS11e03,PT,0.94748235,0.829109,0.6639734,0.55050635,8,3
ESS11e03,PT,0.47374117,0.4056968,0.6639734,0.2693719,6,6
ESS11e03,PT,0.94748235,0.5349513,0.6639734,0.35519347,7,8
ESS11e03,PT,1.3774681,2.2595067,0.6639734,1.5002524,0,0
ESS11e03,PT,0.47374117,0.4117568,0.6639734,0.27339557,6,6
ESS11e03,PT,1.4212235,1.1625376,0.6639734,0.77189404,5,5
ESS11e03,PT,0.45915604,0.55619806,0.6639734,0.36930072,0,0
ESS11e03,PT,0.47374117,0.46788925,0.6639734,0.31066602,1,1
ESS11e03,PT,1.3774681,1.3194236,0.6639734,0.87606215,8,5
ESS11e03,PT,0.45915604,0.45047557,0.6639734,0.2991038,3,5
ESS11e03,PT,1.4212235,0.88953155,0.6639734,0.5906253,0,1
ESS11e03,PT,1.4212235,1.3738347,0.6639734,0.9121897,3,2
ESS11e03,PT,1.3774681,1.9285318,0.6639734,1.2804939,6,7
ESS11e03,PT,0.94748235,0.82030666,0.6639734,0.5446618,5,2
ESS11e03,PT,0.45915604,0.38134816,0.6639734,0.25320503,1,0
ESS11e03,PT,0.45915604,0.45047557,0.6639734,0.2991038,6,6
ESS11e03,PT,1.8949647,1.5738474,0.6639734,1.0449928,1,1
ESS11e03,PT,0.9183121,0.77408856,0.6639734,0.51397425,10,3
ESS11e03,PT,0.94748235,1.358136,0.6639734,0.90176624,2,2
ESS11e03,PT,0.94748235,0.7986781,0.6639734,0.53030103,5,88
ESS11e03,PT,0.94748235,0.8575051,0.6639734,0.56936055,6,6
ESS11e03,PT,0.94748235,1.3265281,0.6639734,0.8807794,5,5
ESS11e03,PT,0.94748235,1.2972612,0.6639734,0.86134696,7,6
ESS11e03,PT,0.47374117,0.58435804,0.6639734,0.3879982,2,2
ESS11e03,PT,0.94748235,0.90755695,0.6639734,0.60259366,4,4
ESS11e03,PT,0.94748235,1.7543439,0.6639734,1.1648377,1,5
ESS11e03,PT,0.45915604,0.27871466,0.6639734,0.18505913,1,1
ESS11e03,PT,1.3774681,1.7430704,0.6639734,1.1573523,6,7
ESS11e03,PT,0.9183121,0.9069684,0.6639734,0.6022029,4,5
ESS11e03,PT,0.94748235,0.9357785,0.6639734,0.62133205,2,3
ESS11e03,PT,1.4212235,1.7530738,0.6639734,1.1639944,7,3
ESS11e03,PT,0.47374117,0.6596155,0.6639734,0.43796718,7,6
ESS11e03,PT,0.9183121,1.6056746,0.6639734,1.0661253,4,5
ESS11e03,PT,0.47374117,0.4145545,0.6639734,0.27525318,7,7
ESS11e03,PT,1.3774681,1.1611335,0.6639734,0.7709618,2,2
ESS11e03,PT,0.94748235,0.9357785,0.6639734,0.62133205,9,9
ESS11e03,PT,0.45915604,0.39907995,0.6639734,0.26497847,1,1
ESS11e03,PT,2.7549362,1.6038136,0.6639734,1.0648897,2,5
ESS11e03,PT,1.4212235,1.6717268,0.6639734,1.1099821,5,6
ESS11e03,PT,0.47374117,0.4117568,0.6639734,0.27339557,5,3
ESS11e03,PT,0.94748235,0.6693931,0.6639734,0.44445923,6,5
ESS11e03,PT,0.9183121,0.62071806,0.6639734,0.41214028,3,5
ESS11e03,PT,0.47374117,0.36145714,0.6639734,0.23999794,5,5
ESS11e03,PT,0.94748235,0.8235136,0.6639734,0.54679114,0,5
ESS11e03,PT,0.47374117,0.4117568,0.6639734,0.27339557,0,1
ESS11e03,PT,0.94748235,1.27775,0.6639734,0.84839207,6,6
ESS11e03,PT,0.9183121,0.77408856,0.6639734,0.51397425,8,8
ESS11e03,PT,1.8949647,2.638462,0.6639734,1.7518687,2,3
ESS11e03,PT,0.47374117,0.46478522,0.6639734,0.30860502,5,4
ESS11e03,PT,0.47374117,0.42875254,0.6639734,0.28468028,8,9
ESS11e03,PT,0.94748235,0.68628454,0.6639734,0.45567468,6,7
ESS11e03,PT,1.3774681,0.77772254,0.6639734,0.5163871,6,7
ESS11e03,PT,0.9183121,0.84790504,0.6639734,0.56298643,8,8
ESS11e03,PT,0.45915604,0.4534842,0.6639734,0.30110145,88,88
ESS11e03,PT,1.4212235,1.1803858,0.6639734,0.7837448,2,1
ESS11e03,PT,1.3774681,1.3194236,0.6639734,0.87606215,5,5
ESS11e03,PT,0.45915604,0.4534842,0.6639734,0.30110145,7,2
ESS11e03,PT,1.8366241,1.4013163,0.6639734,0.9304368,0,1
ESS11e03,PT,1.4212235,1.3943547,0.6639734,0.92581445,6,5
ESS11e03,PT,1.4212235,1.3613352,0.6639734,0.9038904,5,1
ESS11e03,PT,0.47374117,0.46478522,0.6639734,0.30860502,4,5
ESS11e03,PT,0.94748235,0.6226225,0.6639734,0.4134048,5,3
ESS11e03,PT,1.4212235,1.3943547,0.6639734,0.92581445,5,7
ESS11e03,PT,0.9183121,0.77408856,0.6639734,0.51397425,1,2
ESS11e03,PT,0.47374117,0.4117568,0.6639734,0.27339557,77,1
ESS11e03,PT,0.47374117,0.46478522,0.6639734,0.30860502,1,1
ESS11e03,PT,0.45915604,0.6428228,0.6639734,0.42681724,3,88
ESS11e03,PT,0.94748235,0.751652,0.6639734,0.49907696,0,0
ESS11e03,PT,0.94748235,1.0562943,0.6639734,0.70135134,0,0
ESS11e03,PT,0.94748235,1.0562943,0.6639734,0.70135134,7,6
ESS11e03,PT,0.45915604,0.35032907,0.6639734,0.2326092,8,7
ESS11e03,PT,0.47374117,0.7770932,0.6639734,0.5159692,2,1
ESS11e03,PT,1.8366241,1.0692079,0.6639734,0.70992565,2,2
ESS11e03,PT,0.9183121,0.75116444,0.6639734,0.49875322,0,0
ESS11e03,PT,0.94748235,0.987331,0.6639734,0.6555615,6,5
ESS11e03,PT,2.368706,1.8991742,0.6639734,1.2610012,7,6
ESS11e03,PT,0.47374117,0.39346185,0.6639734,0.2612482,2,5
ESS11e03,PT,0.47374117,0.4117568,0.6639734,0.27339557,0,5
ESS11e03,PT,0.94748235,0.57513714,0.6639734,0.38187578,2,5
ESS11e03,PT,0.94748235,1.1144857,0.6639734,0.7399889,0,0
ESS11e03,PT,0.45915604,0.40988708,0.6639734,0.27215412,5,4
ESS11e03,PT,0.9183121,1.098574,0.6639734,0.72942394,5,5
ESS11e03,PT,1.3774681,1.6478603,0.6639734,1.0941354,2,1
ESS11e03,PT,0.9183121,0.95693356,0.6639734,0.6353784,4,0
ESS11e03,PT,0.45915604,0.38704428,0.6639734,0.25698712,0,5
ESS11e03,PT,0.94748235,0.9357785,0.6639734,0.62133205,5,5
ESS11e03,PT,0.47374117,0.58435804,0.6639734,0.3879982,1,6
ESS11e03,PT,0.45915604,0.77759355,0.6639734,0.51630145,10,10
ESS11e03,PT,0.94748235,0.5515862,0.6639734,0.3662386,0,4
ESS11e03,PT,1.4212235,1.1980166,0.6639734,0.7954512,7,8
ESS11e03,PT,0.94748235,0.90755695,0.6639734,0.60259366,0,3
ESS11e03,PT,0.94748235,0.8113936,0.6639734,0.5387438,3,4
ESS11e03,PT,0.9183121,0.87961614,0.6639734,0.5840417,7,5
ESS11e03,PT,0.45915604,0.6428437,0.6639734,0.42683116,10,10
ESS11e03,PT,1.8949647,1.1031724,0.6639734,0.7324772,4,2
ESS11e03,PT,0.94748235,0.9357785,0.6639734,0.62133205,1,1
ESS11e03,PT,0.94748235,1.1487254,0.6639734,0.76272315,7,7
ESS11e03,PT,0.94748235,3.450715,0.6639734,2.291183,0,3
ESS11e03,PT,0.94748235,1.1687161,0.6639734,0.7759964,1,1
ESS11e03,PT,0.45915604,0.5657042,0.6639734,0.37561256,0,0
ESS11e03,PT,0.94748235,1.5541863,0.6639734,1.0319384,3,3
ESS11e03,PT,0.45915604,0.38704428,0.6639734,0.25698712,2,3
ESS11e03,PT,0.9183121,0.7981599,0.6639734,0.52995694,0,0
ESS11e03,PT,1.3774681,1.5960468,0.6639734,1.0597327,8,8
ESS11e03,PT,0.45915604,0.38704428,0.6639734,0.25698712,7,5
ESS11e03,PT,0.45915604,0.38704428,0.6639734,0.25698712,2,2
ESS11e03,PT,0.9183121,1.1314085,0.6639734,0.7512251,0,0
ESS11e03,PT,0.9183121,0.6034541,0.6639734,0.4006775,5,5
ESS11e03,PT,1.3774681,1.1044221,0.6639734,0.7333069,8,6
ESS11e03,PT,1.4212235,1.2304584,0.6639734,0.8169916,5,5
ESS11e03,PT,0.47374117,0.39346185,0.6639734,0.2612482,2,1
ESS11e03,PT,0.94748235,0.829109,0.6639734,0.55050635,5,3
ESS11e03,PT,0.94748235,0.7869237,0.6639734,0.5224964,3,3
ESS11e03,PT,1.4212235,1.2304584,0.6639734,0.8169916,2,2
ESS11e03,PT,0.94748235,0.7229143,0.6639734,0.47999588,4,4
ESS11e03,PT,0.47374117,0.5489147,0.6639734,0.36446476,3,5
ESS11e03,PT,1.3774681,1.5356596,0.6639734,1.0196371,5,2
ESS11e03,PT,1.4212235,1.105139,0.6639734,0.73378295,2,2
ESS11e03,PT,0.47374117,0.6596155,0.6639734,0.43796718,7,7
ESS11e03,PT,1.4212235,1.1980166,0.6639734,0.7954512,5,4
ESS11e03,PT,0.47374117,0.37983483,0.6639734,0.25220022,3,2
ESS11e03,PT,0.94748235,1.2294513,0.6639734,0.816323,2,2
ESS11e03,PT,0.9183121,0.87961614,0.6639734,0.5840417,1,5
ESS11e03,PT,0.47374117,0.46478522,0.6639734,0.30860502,5,6
ESS11e03,PT,0.94748235,0.8235136,0.6639734,0.54679114,0,0
ESS11e03,PT,0.94748235,0.9357785,0.6639734,0.62133205,5,5
ESS11e03,PT,0.45915604,0.38704428,0.6639734,0.25698712,0,88
ESS11e03,PT,0.94748235,0.6693931,0.6639734,0.44445923,8,5
ESS11e03,PT,0.45915604,0.3452152,0.6639734,0.22921371,5,7
ESS11e03,PT,1.3774681,3.9999993,0.6639734,2.655893,6,7
ESS11e03,PT,0.9183121,1.2469153,0.6639734,0.82791865,5,6
ESS11e03,PT,1.4212235,2.3312795,0.6639734,1.5479076,9,5
ESS11e03,PT,0.94748235,0.6226225,0.6639734,0.4134048,0,0
ESS11e03,PT,0.47374117,0.46478522,0.6639734,0.30860502,0,2
ESS11e03,PT,0.9183121,1.1147577,0.6639734,0.74016947,0,3
ESS11e03,PT,1.4212235,1.9166257,0.6639734,1.2725885,10,10
ESS11e03,PT,0.9183121,0.70065814,0.6639734,0.4652184,7,5
ESS11e03,PT,0.94748235,1.4973664,0.6639734,0.9942115,8,5
ESS11e03,RS,0.86551195,0.8298164,0.36358356,0.3017076,10,9
ESS11e03,RS,0.86551195,0.6305416,0.36358356,0.22925456,2,3
ESS11e03,RS,0.43975377,0.3650397,0.36358356,0.13272244,4,9
ESS11e03,RS,1.9214064,2.491725,0.36358356,0.90595025,0,0
ESS11e03,RS,1.2556471,1.1265504,0.36358356,0.40959522,0,4
ESS11e03,RS,0.86551195,0.6505189,0.36358356,0.23651798,7,8
ESS11e03,RS,0.4803516,0.69863474,0.36358356,0.2540121,0,4
ESS11e03,RS,2.0532231,1.8547323,0.36358356,0.67435014,5,0
ESS11e03,RS,0.41146562,0.30925763,0.36358356,0.11244099,88,10
ESS11e03,RS,1.2343981,0.8992823,0.36358356,0.32696426,1,4
ESS11e03,RS,0.9216164,1.1929709,0.36358356,0.43374458,5,5
ESS11e03,RS,1.6425785,1.3216323,0.36358356,0.48052377,8,6
ESS11e03,RS,0.9607032,1.2458625,0.36358356,0.45297512,0,2
ESS11e03,RS,0.82293123,0.7383234,0.36358356,0.26844224,8,10
ESS11e03,RS,0.82293123,0.7889917,0.36358356,0.2868644,1,0
ESS11e03,RS,0.9607032,1.3972695,0.36358356,0.5080242,0,5
ESS11e03,RS,0.9607032,1.0953633,0.36358356,0.39825606,5,5
ESS11e03,RS,0.82293123,0.7383234,0.36358356,0.26844224,8,6
ESS11e03,RS,0.43975377,0.46565276,0.36358356,0.16930369,88,10
ESS11e03,RS,0.82293123,0.6831154,0.36358356,0.24836953,2,2
ESS11e03,RS,0.41146562,0.29976052,0.36358356,0.108987994,3,3
ESS11e03,RS,2.16378,1.7697603,0.36358356,0.64345574,0,10
ESS11e03,RS,0.43975377,0.35382956,0.36358356,0.12864661,2,2
ESS11e03,RS,0.9216164,0.9352071,0.36358356,0.34002593,1,3
ESS11e03,RS,0.8050853,1.1709349,0.36358356,0.42573267,0,2
ESS11e03,RS,0.41146562,0.39449584,0.36358356,0.1434322,3,4
ESS11e03,RS,0.82128924,0.6817524,0.36358356,0.24787396,1,77
ESS11e03,RS,0.41064462,0.33040807,0.36358356,0.12013094,5,0
ESS11e03,RS,0.82128924,0.7418931,0.36358356,0.26974013,7,10
ESS11e03,RS,1.8432328,2.2327185,0.36358356,0.81177974,0,2
ESS11e03,RS,0.43975377,0.43574896,0.36358356,0.15843116,6,6
ESS11e03,RS,0.82128924,0.66081613,0.36358356,0.24026188,7,88
ESS11e03,RS,1.6425785,1.7393172,0.36358356,0.6323871,2,2
ESS11e03,RS,0.82128924,0.8696586,0.36358356,0.31619355,5,7
ESS11e03,RS,1.6458625,1.6308736,0.36358356,0.5929588,4,3
ESS11e03,RS,0.9216164,1.1163592,0.36358356,0.40588987,4,5
ESS11e03,RS,1.9214064,2.1907265,0.36358356,0.7965121,88,88
ESS11e03,RS,1.2343981,1.1074864,0.36358356,0.40266383,9,3
ESS11e03,RS,1.3824259,1.5955532,0.36358356,0.58011687,88,88
ESS11e03,RS,1.2982693,1.2447256,0.36358356,0.45256177,2,4
ESS11e03,RS,0.86551195,0.77652615,0.36358356,0.28233215,0,0
ESS11e03,RS,0.43275598,0.3152708,0.36358356,0.11462728,10,10
ESS11e03,RS,1.4410563,1.5925895,0.36358356,0.57903934,4,4
ESS11e03,RS,0.86551195,0.8298164,0.36358356,0.3017076,2,2
ESS11e03,RS,0.9216164,1.1163592,0.36358356,0.40588987,0,0
ESS11e03,RS,0.41064462,0.33040807,0.36358356,0.12013094,1,1
ESS11e03,RS,0.9607032,1.3075382,0.36358356,0.47539937,0,0
ESS11e03,RS,0.86551195,0.6305416,0.36358356,0.22925456,8,8
ESS11e03,RS,0.86551195,0.6505189,0.36358356,0.23651798,1,3
ESS11e03,RS,0.43975377,0.39724144,0.36358356,0.14443046,5,5
ESS11e03,RS,2.057328,1.7587426,0.36358356,0.6394499,2,1
ESS11e03,RS,0.41064462,0.40690485,0.36358356,0.14794391,5,0
ESS11e03,RS,0.4608082,0.46760356,0.36358356,0.17001297,4,5
ESS11e03,RS,0.82128924,0.8696586,0.36358356,0.31619355,2,5
ESS11e03,RS,0.43275598,0.3539521,0.36358356,0.12869117,3,4
ESS11e03,RS,0.41146562,0.29976052,0.36358356,0.108987994,10,88
ESS11e03,RS,2.057328,1.6826925,0.36358356,0.61179936,8,9
ESS11e03,RS,0.8370972,0.9661516,0.36358356,0.35127684,0,1
ESS11e03,RS,0.82293123,0.59952104,0.36358356,0.21797599,88,88
ESS11e03,RS,1.2982693,0.97577953,0.36358356,0.3547774,2,5
ESS11e03,RS,0.9216164,1.1929709,0.36358356,0.43374458,5,5
ESS11e03,RS,0.8370972,1.0835662,0.36358356,0.39396685,0,5
ESS11e03,RS,0.9216164,0.9064873,0.36358356,0.32958388,7,8
ESS11e03,RS,0.82293123,0.7769731,0.36358356,0.28249466,2,2
ESS11e03,RS,0.9607032,1.3972695,0.36358356,0.5080242,5,7
ESS11e03,RS,0.9607032,1.1919904,0.36358356,0.4333881,5,3
ESS11e03,RS,1.7590151,1.5889658,0.36358356,0.57772183,5,7
ESS11e03,RS,0.9607032,1.3075382,0.36358356,0.47539937,7,7
ESS11e03,RS,0.43275598,0.38826308,0.36358356,0.14116608,10,0
ESS11e03,RS,0.4803516,0.5476816,0.36358356,0.19912803,0,0
ESS11e03,RS,0.8050853,0.7918689,0.36358356,0.28791052,8,8
ESS11e03,RS,0.4185486,0.41167787,0.36358356,0.1496793,9,8
ESS11e03,RS,0.86551195,0.7398979,0.36358356,0.26901472,2,1
ESS11e03,RS,0.82293123,0.59952104,0.36358356,0.21797599,7,5
ESS11e03,RS,0.8370972,1.0139807,0.36358356,0.36866674,88,88
ESS11e03,RS,0.9216164,0.9352071,0.36358356,0.34002593,6,6
ESS11e03,RS,1.231935,1.2207159,0.36358356,0.44383222,10,10
ESS11e03,RS,1.3192626,1.3969597,0.36358356,0.50791156,5,8
ESS11e03,RS,0.4803516,0.5476816,0.36358356,0.19912803,1,3
ESS11e03,RS,3.9373806,3.9999995,0.36358356,1.454334,0,1
ESS11e03,RS,1.231935,1.0226296,0.36358356,0.3718113,5,8
ESS11e03,RS,0.4803516,0.5476816,0.36358356,0.19912803,2,3
ESS11e03,RS,0.43975377,0.43574896,0.36358356,0.15843116,5,3
ESS11e03,RS,1.7590151,1.4601588,0.36358356,0.53088975,8,8
ESS11e03,RS,0.40254265,0.48760226,0.36358356,0.17728417,8,7
ESS11e03,RS,0.87950754,0.7076591,0.36358356,0.25729322,10,5
ESS11e03,RS,0.41064462,0.40690485,0.36358356,0.14794391,5,4
ESS11e03,RS,1.2982693,1.109848,0.36358356,0.4035225,3,7
ESS11e03,RS,0.87950754,0.7300794,0.36358356,0.26544487,2,5
ESS11e03,RS,1.9214064,2.3839808,0.36358356,0.8667762,3,3
ESS11e03,RS,0.82293123,0.61851525,0.36358356,0.22488198,0,0
ESS11e03,RS,1.9214064,2.491725,0.36358356,0.90595025,7,4
ESS11e03,RS,0.9607032,1.0617249,0.36358356,0.38602573,10,0
ESS11e03,RS,0.82293123,0.59952104,0.36358356,0.21797599,5,7
ESS11e03,RS,1.6101706,1.8584095,0.36358356,0.67568713,4,7
ESS11e03,RS,0.9607032,1.0953633,0.36358356,0.39825606,6,3
ESS11e03,RS,0.87950754,0.7076591,0.36358356,0.25729322,0,0
ESS11e03,RS,1.3192626,1.191726,0.36358356,0.43329197,4,3
ESS11e03,RS,0.4608082,0.53185064,0.36358356,0.19337215,1,1
ESS11e03,RS,0.9607032,1.3075382,0.36358356,0.47539937,10,10
ESS11e03,RS,0.41064462,0.33040807,0.36358356,0.12013094,4,4
ESS11e03,RS,0.9607032,1.0617249,0.36358356,0.38602573,2,2
ESS11e03,RS,0.41064462,0.40690485,0.36358356,0.14794391,7,0
ESS11e03,RS,1.2343981,1.1074864,0.36358356,0.40266383,5,5
ESS11e03,RS,1.4410563,1.7879871,0.36358356,0.6500827,3,5
ESS11e03,RS,1.2556471,1.2741635,0.36358356,0.46326488,4,5
ESS11e03,RS,1.3824259,1.5265602,0.36358356,0.5550322,88,3
ESS11e03,RS,1.2982693,0.9458138,0.36358356,0.34388232,0,0
ESS11e03,RS,0.9607032,1.3972695,0.36358356,0.5080242,1,3
ESS11e03,RS,1.6458625,1.5779834,0.36358356,0.5737288,3,5
ESS11e03,RS,0.40254265,0.45896628,0.36358356,0.16687259,0,0
ESS11e03,RS,0.82293123,0.61851525,0.36358356,0.22488198,5,5
ESS11e03,RS,0.9607032,1.3075382,0.36358356,0.47539937,3,5
ESS11e03,RS,0.4803516,0.6537691,0.36358356,0.23769969,8,8
ESS11e03,RS,0.41064462,0.33040807,0.36358356,0.12013094,0,2
ESS11e03,RS,1.6458625,1.5779834,0.36358356,0.5737288,3,3
ESS11e03,RS,1.7310239,1.3010378,0.36358356,0.47303596,6,7
ESS11e03,RS,0.86551195,0.6505189,0.36358356,0.23651798,8,7
